id,vader_compound_new,vader_pos_new,vader_neg_new,vader_neu_new,finbert_bull_new,finbert_bear_new,finbert_neu_new,finbert_dir_new,hybrid_sentiment_new
6ja244,0.7346,0.149,0.0,0.851,0.04949349,0.13689946,0.8136071,-0.087405965,0.32359701763391496
6jacdn,0.0,0.0,0.0,1.0,0.23526192,0.008730684,0.7560074,0.22653124,0.11326561868190765
6jdl5q,0.7717,0.235,0.0,0.765,0.039087035,0.020039441,0.9408735,0.019047594,0.3953737968489528
6jdrt8,0.9221,0.126,0.0,0.874,0.053812306,0.014537063,0.9316506,0.039275244,0.4806876219391823
6jfa6c,0.9871,0.103,0.068,0.83,0.063590914,0.5209828,0.4154263,-0.4573919,0.26485405604839324
6jg2it,0.0,0.0,0.0,1.0,0.024386631,0.048969176,0.9266442,-0.024582544,-0.012291272170841694
6jgfqr,0.2023,0.474,0.0,0.526,0.061304945,0.051084362,0.8876107,0.0102205835,0.10626029176414013
6jghez,0.3412,0.256,0.0,0.744,0.07996986,0.027473658,0.8925565,0.052496202,0.19684810114502907
6jhvk6,0.5117,0.179,0.154,0.667,0.045066968,0.49232388,0.4626092,-0.44725692,0.032221538639068625
6jn2ot,0.9976,0.18,0.011,0.809,0.2864851,0.013903705,0.6996112,0.2725814,0.6350906992435456
6jpnm0,-0.5562,0.0,0.31,0.69,0.07615272,0.019896828,0.90395045,0.056255892,-0.249972054040432
6jqusy,0.1425,0.058,0.04,0.901,0.048142914,0.44596106,0.505896,-0.39781815,-0.12765907406806948
6jsaq4,-0.2584,0.0,0.135,0.865,0.0847206,0.030212756,0.88506657,0.05450784,-0.10194607978761197
6jsunj,-0.2732,0.0,0.344,0.656,0.08172396,0.50530154,0.4129745,-0.42357758,-0.3483887884378433
6jsvc7,0.9947,0.14,0.072,0.788,0.0394683,0.08328424,0.8772475,-0.043815937,0.47544203155338766
6jtas6,0.967,0.11,0.077,0.814,0.0439999,0.194988,0.76101214,-0.1509881,0.4080059490203857
6jwcug,-0.128,0.078,0.1,0.822,0.045344494,0.1215158,0.83313966,-0.07617131,-0.10208565437793732
6jwe9c,0.957,0.166,0.017,0.817,0.58835787,0.027503066,0.3841391,0.5608548,0.7589273962974548
6jyn9y,0.9933,0.095,0.016,0.889,0.04880135,0.019070635,0.93212795,0.029730717,0.5115153583601117
6k0c2k,0.3818,0.206,0.0,0.794,0.047462873,0.013120744,0.9394164,0.03434213,0.2080710643917322
6k1bp4,0.0,0.0,0.0,1.0,0.025199424,0.03567026,0.93913037,-0.010470837,-0.005235418677330017
6k6s38,0.9747,0.085,0.026,0.889,0.03435553,0.018322192,0.9473223,0.016033337,0.4953666682600975
6k8t3r,-0.8972,0.059,0.118,0.823,0.08578627,0.1356734,0.7785404,-0.049887136,-0.4735435678124428
6ker9w,-0.8282,0.051,0.251,0.698,0.08438802,0.77084756,0.14476448,-0.68645954,-0.7573297706604004
6kg8jw,-0.3412,0.0,0.055,0.945,0.02638271,0.27421358,0.6994037,-0.24783087,-0.29451543388366697
6khoc1,-0.4019,0.0,0.252,0.748,0.5517892,0.059017945,0.38919276,0.49277127,0.0454356339454651
6kjz0j,0.6429,0.2,0.0,0.8,0.9321387,0.019186916,0.0486744,0.91295177,0.7779258837223053
6krgtp,-0.979,0.098,0.186,0.715,0.027745964,0.2640356,0.7082184,-0.23628965,-0.6076448251008988
6kt0tg,0.954,0.087,0.047,0.866,0.050398737,0.062044,0.88755727,-0.011645261,0.47117736940085886
6kth5u,0.9968,0.141,0.028,0.831,0.056591935,0.13525987,0.80814826,-0.07866793,0.4590660343706608
6kvp87,0.9866,0.068,0.039,0.893,0.019545116,0.047663562,0.9327913,-0.028118446,0.47924077676534654
6kzmhp,0.0,0.0,0.0,1.0,0.09537149,0.016228408,0.8884,0.079143085,0.03957154229283333
6l5zc1,-0.3071,0.0,0.032,0.968,0.05863842,0.034412067,0.90694946,0.024226353,-0.14143682371377944
6l6jcc,0.0,0.0,0.0,1.0,0.05507131,0.028197603,0.91673106,0.026873706,0.01343685295432806
6l8phs,0.6114,0.363,0.0,0.637,0.3092087,0.020105721,0.6706856,0.28910297,0.4502514857769013
6ldqok,-0.4019,0.0,0.278,0.722,0.017510284,0.7736775,0.20881213,-0.75616723,-0.5790336164951324
6lfbtu,0.1779,0.221,0.0,0.779,0.058114108,0.013448849,0.92843705,0.04466526,0.11128262918889523
6lgf0l,0.0,0.0,0.0,1.0,0.027120039,0.46204397,0.510836,-0.43492395,-0.2174619734287262
6lpzrb,0.0,0.0,0.0,1.0,0.06380434,0.04365798,0.89253765,0.020146362,0.010073181241750717
6m2btp,0.0,0.0,0.0,1.0,0.012385375,0.8431389,0.14447571,-0.8307535,-0.415376752614975
6m6mqe,0.9522,0.078,0.029,0.893,0.062262066,0.32742065,0.61031735,-0.2651586,0.34352070317268374
6m7du3,0.8521,0.12,0.089,0.79,0.023317782,0.5366799,0.4400023,-0.51336217,0.16936891536712645
6mazza,0.8827,0.2,0.102,0.698,0.15075721,0.15320967,0.69603306,-0.002452463,0.4401237685441971
6mfw4t,0.9499,0.08,0.0,0.92,0.043438766,0.015308866,0.9412524,0.0281299,0.48901494993716477
6mfy5r,-0.8654,0.103,0.183,0.713,0.09031724,0.4834578,0.426225,-0.39314055,-0.6292702772140503
6mglg0,0.0,0.0,0.0,1.0,0.033697363,0.073106855,0.89319575,-0.039409492,-0.019704746082425117
6mjmk7,-0.4043,0.107,0.127,0.766,0.029576665,0.15376364,0.81665975,-0.12418697,-0.26424348514676094
6mjng5,-0.6249,0.0,0.577,0.423,0.016784368,0.75914234,0.22407329,-0.74235797,-0.6836289846420288
6mlfa9,0.6956,0.042,0.006,0.952,0.032344647,0.23241556,0.73523986,-0.20007092,0.24776454119682312
6mllib,-0.6771,0.097,0.132,0.771,0.027020836,0.23417687,0.7388023,-0.20715603,-0.44212801616191866
6mmos7,-0.625,0.0,0.151,0.849,0.033914357,0.60941464,0.35667098,-0.57550025,-0.6002501249313354
6mteq5,0.9938,0.095,0.055,0.85,0.032704394,0.024575524,0.94272006,0.00812887,0.5009644351392984
6mut9d,0.0,0.0,0.0,1.0,0.041215844,0.03893308,0.9198511,0.0022827648,0.0011413823813199997
6myf9a,-0.4404,0.0,0.209,0.791,0.04318781,0.061231725,0.8955804,-0.018043917,-0.2292219583362341
6mysn8,0.9921,0.176,0.064,0.76,0.1749149,0.4186843,0.40640074,-0.2437694,0.37416529636383056
6n78g1,0.1027,0.065,0.0,0.935,0.09806917,0.4462452,0.45568568,-0.34817603,-0.12273801615238189
6naf56,-0.9748,0.081,0.161,0.759,0.026179785,0.6855733,0.28824693,-0.6593935,-0.8170967446804047
6ne7ya,0.5267,0.132,0.0,0.868,0.03629572,0.05675145,0.9069528,-0.02045573,0.25312213539183137
6nfpxe,0.4404,0.201,0.093,0.706,0.106926925,0.06844059,0.8246324,0.03848634,0.23944316957592965
6nj8zx,0.7059,0.143,0.0,0.857,0.03227455,0.17709497,0.79063046,-0.14482042,0.2805397890329361
6njfml,-0.9923,0.1,0.153,0.747,0.032117687,0.2691898,0.69869244,-0.23707211,-0.6146860550880432
6nkxj8,0.0,0.0,0.0,1.0,0.03160629,0.03033924,0.93805456,0.0012670513,0.000633525662124157
6nl8eq,0.3612,0.217,0.0,0.783,0.09421536,0.009905181,0.8958794,0.08431018,0.22275509071946145
6nlay8,0.9709,0.138,0.056,0.806,0.049385313,0.04462346,0.9059912,0.0047618523,0.48783092616200446
6nm3yl,-0.6151,0.021,0.088,0.891,0.028528482,0.7189871,0.25248444,-0.69045866,-0.6527793276786804
6nn0xz,-0.8286,0.062,0.08,0.858,0.026986297,0.5479396,0.4250741,-0.5209533,-0.6747766488075256
6no3qe,0.7717,0.126,0.044,0.83,0.071001776,0.5199574,0.40904087,-0.44895566,0.1613721724510193
6nopcc,0.8757,0.501,0.0,0.499,0.8000821,0.011348004,0.1885699,0.7887341,0.8322170392036439
6nqvxe,0.6705,0.16,0.0,0.84,0.045039035,0.024801703,0.9301593,0.020237332,0.34536866610497235
6nrfa1,0.6705,0.16,0.0,0.84,0.043996394,0.025460731,0.9305429,0.018535662,0.34451783122122287
6nrnph,0.0,0.0,0.0,1.0,0.0679763,0.014725497,0.91729826,0.053250805,0.02662540227174759
6nsy6x,-0.6145,0.0,0.445,0.555,0.014568494,0.84805804,0.13737342,-0.83348954,-0.7239947686195374
6nvgty,0.0,0.0,0.0,1.0,0.04961794,0.049446363,0.9009357,0.0001715757,8.578784763813019e-05
6nxd24,0.0,0.0,0.0,1.0,0.04553613,0.059821505,0.89464235,-0.014285374,-0.0071426872164011
6o0om9,0.99,0.186,0.012,0.802,0.16918294,0.0104218675,0.8203952,0.15876107,0.5743805345892906
6o0oxe,0.9331,0.235,0.036,0.729,0.0776509,0.025620846,0.8967282,0.05203005,0.4925650246322155
6o1sot,0.9065,0.092,0.078,0.831,0.01941254,0.754646,0.22594145,-0.7352335,0.08563325715065001
6o2o3d,0.0,0.0,0.0,1.0,0.28054324,0.015241323,0.7042155,0.2653019,0.1326509565114975
6o2oua,0.0,0.0,0.0,1.0,0.28054324,0.015241323,0.7042155,0.2653019,0.1326509565114975
6o6enz,0.0,0.0,0.0,1.0,0.055085745,0.022217697,0.92269653,0.03286805,0.016434025019407272
6o8613,0.4588,0.5,0.0,0.5,0.13073081,0.010572431,0.85869676,0.120158374,0.2894791871547699
6oalcq,0.1593,0.254,0.221,0.526,0.053049505,0.093193136,0.8537573,-0.04014363,0.059578184300661086
6ogge3,-0.4404,0.0,0.112,0.888,0.022535194,0.033634596,0.9438302,-0.011099402,-0.22574970093071461
6oh4qy,0.0,0.0,0.0,1.0,0.08741361,0.013061837,0.89952457,0.07435177,0.03717588633298874
6ok24s,0.5525,0.126,0.089,0.785,0.046339456,0.44731054,0.50635004,-0.40097108,0.07576445758342742
6ok9n2,0.0,0.0,0.0,1.0,0.07362316,0.02493664,0.9014402,0.04868652,0.024343259632587433
6oo4oa,0.87,0.093,0.064,0.843,0.03839472,0.16348079,0.79812455,-0.12508607,0.37245696544647217
6otydy,0.0,0.0,0.0,1.0,0.07032525,0.12783374,0.801841,-0.05750849,-0.02875424548983574
6oxahw,0.0,0.0,0.0,1.0,0.048109837,0.017056247,0.93483394,0.03105359,0.015526794828474522
6oyq1s,0.1531,0.067,0.073,0.861,0.025269235,0.7288354,0.2458954,-0.7035662,-0.2752330967903137
6oyxh9,0.6369,0.457,0.0,0.543,0.162124,0.023290338,0.8145857,0.13883366,0.3878668284535408
6p0v5t,0.0,0.0,0.0,1.0,0.028509866,0.14112523,0.8303648,-0.11261536,-0.056307680904865265
6p0ws6,-0.2607,0.042,0.054,0.903,0.039431185,0.022303706,0.9382651,0.017127478,-0.12178626075237989
6p13ye,0.0,0.0,0.0,1.0,0.023367548,0.116093,0.86053944,-0.092725456,-0.046362727880477905
6p26q5,0.7874,0.127,0.023,0.85,0.011799365,0.94073504,0.04746553,-0.92893565,-0.07076782350540162
6p3bl8,-0.8091,0.0,0.234,0.766,0.028255982,0.41462147,0.5571226,-0.3863655,-0.5977327515363693
6p4ed0,0.982,0.155,0.02,0.825,0.24309143,0.011297121,0.7456114,0.23179431,0.6068971562981605
6p4igc,0.0,0.0,0.0,1.0,0.01675399,0.67600864,0.3072374,-0.65925467,-0.3296273350715637
6p81je,-0.5423,0.0,0.189,0.811,0.064980604,0.017221635,0.91779774,0.047758967,-0.2472705166578293
6pdy1j,0.5106,0.248,0.0,0.752,0.038370617,0.04898605,0.91264325,-0.0106154345,0.2499922827512026
6pgl0b,0.0,0.0,0.0,1.0,0.007029896,0.960141,0.032829084,-0.9531111,-0.47655555605888367
6pigj5,-0.0258,0.078,0.081,0.841,0.07621428,0.14062342,0.7831623,-0.06440914,-0.04510456838607788
6pj6s3,0.296,0.239,0.0,0.761,0.023289641,0.04382185,0.9328885,-0.020532208,0.13773389621824025
6pjo83,0.0,0.0,0.0,1.0,0.12512177,0.8482632,0.026615059,-0.72314143,-0.36157071590423584
6pm2af,0.0,0.0,0.0,1.0,0.09511113,0.029885769,0.87500316,0.06522536,0.03261268138885498
6po3g9,0.6872,0.223,0.082,0.695,0.1921753,0.010694669,0.7971301,0.18148063,0.43434031561613085
6potw2,0.5574,0.098,0.0,0.902,0.070805475,0.062473323,0.8667212,0.008332152,0.2828660759598017
6povrc,0.9729,0.126,0.011,0.864,0.06788686,0.014335085,0.91777796,0.053551774,0.5132258872359992
6pvp3d,0.3417,0.023,0.014,0.962,0.014051776,0.9707846,0.015163593,-0.9567328,-0.3075164047718048
6pxyqc,0.4019,0.109,0.0,0.891,0.32149926,0.008151734,0.670349,0.31334752,0.3576237592220306
6pyu4w,0.296,0.167,0.0,0.833,0.026065022,0.27622172,0.6977132,-0.2501567,0.02292164969444274
6q6x69,-0.2584,0.0,0.073,0.927,0.056520063,0.028492505,0.9149875,0.028027559,-0.1151862206503749
6q8tg4,0.2732,0.073,0.059,0.868,0.16179599,0.10655758,0.7316464,0.05523841,0.16421920541524887
6q9v3s,0.9133,0.101,0.066,0.833,0.058864288,0.019295989,0.9218397,0.039568298,0.4764341487824917
6qank1,0.0,0.0,0.0,1.0,0.03965189,0.05655194,0.9037962,-0.016900051,-0.00845002569258213
6qdkpf,0.0,0.0,0.0,1.0,0.042154457,0.027455894,0.93038964,0.014698563,0.007349281571805477
6qiufy,-0.4767,0.0,0.256,0.744,0.05137606,0.109611355,0.83901256,-0.058235295,-0.2674676475584507
6qjbcn,-0.357,0.0,0.262,0.738,0.04723307,0.07198614,0.88078076,-0.024753068,-0.19087653382122516
6qn2s5,0.7901,0.055,0.022,0.922,0.025536524,0.1879513,0.78651214,-0.16241477,0.31384261285066606
6qrjr5,0.9928,0.121,0.039,0.84,0.055336542,0.025566997,0.9190965,0.029769545,0.5112847727105021
6qt3rz,0.0,0.0,0.0,1.0,0.94139385,0.017500147,0.041106038,0.9238937,0.46194684505462646
6que0r,0.8809,0.094,0.02,0.886,0.028193308,0.061836,0.90997076,-0.033642694,0.42362865282297135
6r18hf,-0.9857,0.041,0.225,0.734,0.02221033,0.6557145,0.32207522,-0.63350415,-0.8096020761489868
6r5cls,0.9576,0.1,0.048,0.852,0.03799144,0.06997471,0.8920339,-0.03198327,0.462808364379406
6r5lyo,0.5574,0.147,0.047,0.806,0.44789374,0.07294915,0.4791571,0.3749446,0.46617229874134064
6r61q0,-0.5423,0.0,0.28,0.72,0.026957994,0.047621667,0.9254203,-0.020663673,-0.2814818365290761
6r6sb9,-0.5719,0.0,0.093,0.907,0.007634265,0.93683916,0.055526502,-0.9292049,-0.7505524405956268
6rai42,0.0,0.0,0.0,1.0,0.017678423,0.5262654,0.45605624,-0.50858694,-0.2542934715747833
6rbqgi,-0.9317,0.055,0.077,0.868,0.046701834,0.1257088,0.8275894,-0.07900697,-0.5053534849643707
6re8na,0.9918,0.146,0.054,0.799,0.17246813,0.018187283,0.8093446,0.15428084,0.5730404206752777
6rh14w,-0.1027,0.0,0.259,0.741,0.03961799,0.021855978,0.9385261,0.01776201,-0.042468994541466236
6rjt2w,0.6901,0.275,0.0,0.725,0.122114174,0.010034252,0.86785156,0.11207992,0.401089959192276
6rjzu2,0.0,0.0,0.0,1.0,0.035785154,0.03294583,0.93126893,0.0028393231,0.0014196615666151047
6rnfnn,-0.7108,0.074,0.127,0.799,0.029868519,0.62375456,0.34637696,-0.593886,-0.6523430088996887
6roxq6,0.3089,0.07,0.0,0.93,0.052734002,0.027421886,0.91984403,0.025312116,0.16710605818480254
6rphzd,0.0,0.0,0.0,1.0,0.032510914,0.122331806,0.8451573,-0.08982089,-0.04491044580936432
6rr6ph,0.4408,0.121,0.117,0.762,0.041321408,0.17843293,0.7802457,-0.13711151,0.1518442425966263
6rrtwc,0.0,0.0,0.0,1.0,0.07160698,0.015824856,0.9125681,0.055782124,0.027891062200069427
6rumwo,0.9591,0.1,0.064,0.836,0.03596828,0.75698537,0.2070464,-0.72101706,0.11904146866798399
6rztdi,0.0,0.0,0.0,1.0,0.20707157,0.0123337265,0.78059465,0.19473785,0.09736892580986023
6s3361,0.0,0.0,0.0,1.0,0.29983607,0.04522641,0.65493757,0.25460964,0.1273048222064972
6s50nn,-0.6124,0.082,0.131,0.787,0.03915763,0.058168586,0.9026738,-0.019010957,-0.3157054786652327
6s5evh,0.4926,0.39,0.0,0.61,0.07365346,0.027032249,0.8993142,0.04662121,0.26961060543656346
6s5qw5,0.296,0.268,0.0,0.732,0.07504269,0.011020576,0.9139368,0.06402211,0.18001105445623397
6s6e1w,0.0,0.0,0.0,1.0,0.046792448,0.02230081,0.9309067,0.024491638,0.012245818972587585
6s8aum,-0.9054,0.02,0.172,0.808,0.054730963,0.53370017,0.41156885,-0.47896922,-0.6921846081733704
6s9fmz,0.9921,0.153,0.046,0.801,0.27512664,0.022655383,0.702218,0.25247127,0.6222856340885162
6sdpfo,0.3796,0.08,0.044,0.876,0.037999943,0.3397453,0.6222547,-0.30174536,0.038927322435379025
6sfh17,0.0,0.0,0.0,1.0,0.030866135,0.23221083,0.73692304,-0.2013447,-0.10067234933376312
6sg09n,0.6239,0.369,0.0,0.631,0.048266333,0.0201703,0.9315634,0.028096033,0.32599801663011313
6sjw20,-0.5152,0.114,0.133,0.753,0.032643925,0.32480392,0.64255214,-0.29216,-0.40368000218868255
6slqo5,0.0,0.0,0.0,1.0,0.044962287,0.01289186,0.94214576,0.032070428,0.016035214066505432
6sqca5,0.4019,0.403,0.0,0.597,0.0633353,0.012634156,0.92403054,0.05070114,0.22630057067871093
6svh2j,0.0,0.0,0.0,1.0,0.028478332,0.02389059,0.947631,0.0045877416,0.002293870784342289
6t3a70,0.5859,0.432,0.0,0.568,0.027053272,0.5814656,0.39148113,-0.5544123,0.015743847322463977
6t79hw,0.3612,0.455,0.0,0.545,0.045412187,0.016469806,0.938118,0.02894238,0.19507119005024434
6t86br,0.0,0.0,0.0,1.0,0.109095335,0.054276522,0.8366281,0.054818813,0.027409406378865242
6t9uhu,0.0,0.0,0.0,1.0,0.8674858,0.020475203,0.11203894,0.8470106,0.4235053062438965
6tcg99,0.0,0.0,0.0,1.0,0.09010808,0.014948412,0.8949434,0.07515967,0.03757983446121216
6tcof8,-0.6908,0.142,0.169,0.689,0.021564309,0.5543827,0.42405298,-0.5328184,-0.6118091885089874
6tk2c1,0.0,0.0,0.0,1.0,0.033878032,0.013676512,0.95244545,0.02020152,0.01010075956583023
6tnaux,-0.9154,0.043,0.129,0.828,0.017043993,0.7732637,0.20969236,-0.7562197,-0.8358098425388336
6to1bj,0.1179,0.024,0.0,0.976,0.040906265,0.09063357,0.8684602,-0.049727306,0.03408634711503983
6tqyo1,0.0,0.0,0.0,1.0,0.6531993,0.016488867,0.3303118,0.63671046,0.3183552324771881
6traan,0.0,0.0,0.0,1.0,0.09317715,0.008397243,0.89842564,0.0847799,0.04238995164632797
6tsby3,-0.936,0.042,0.168,0.79,0.016895212,0.7766623,0.20644252,-0.75976706,-0.8478835277557373
6tsbzz,-0.936,0.042,0.168,0.79,0.016895212,0.7766623,0.20644252,-0.75976706,-0.8478835277557373
6ttbe2,0.0,0.0,0.0,1.0,0.05059322,0.02607403,0.9233328,0.02451919,0.012259595096111298
6ttnk7,0.0,0.0,0.0,1.0,0.7463709,0.018808994,0.23482013,0.7275619,0.3637809455394745
6tyw88,0.8658,0.242,0.108,0.651,0.10428797,0.08803474,0.80767727,0.016253226,0.441026612752676
6u113y,0.5719,0.198,0.0,0.802,0.035899337,0.040894497,0.9232062,-0.00499516,0.2834524200975895
6u1jt1,-0.296,0.0,0.423,0.577,0.033022434,0.35278478,0.6141928,-0.31976235,-0.3078811745643616
6u1puj,0.4939,0.286,0.0,0.714,0.09559597,0.011835187,0.8925689,0.08376078,0.28883039153814316
6u1t73,0.4019,0.278,0.0,0.722,0.68134546,0.011891524,0.3067631,0.6694539,0.5356769594669342
6u1zti,0.7556,0.126,0.022,0.851,0.050278284,0.022726163,0.9269956,0.02755212,0.3915760601937771
6u36qx,0.2263,0.028,0.0,0.972,0.062450256,0.012566882,0.9249829,0.049883373,0.13809168654084206
6u7jbm,0.7788,0.072,0.016,0.913,0.03979531,0.022838365,0.93736637,0.016956944,0.3978784720093012
6u89ye,0.0,0.0,0.0,1.0,0.052564424,0.07030393,0.8771317,-0.017739508,-0.008869754150509834
6u8nri,0.9962,0.167,0.089,0.745,0.03052475,0.08771465,0.88176066,-0.0571899,0.46950504978597163
6u9639,0.9299,0.123,0.118,0.759,0.014932659,0.77518064,0.20988669,-0.760248,0.08482599730491636
6u9i0h,-0.3689,0.065,0.106,0.829,0.039942008,0.13103507,0.82902294,-0.09109306,-0.2299965316772461
6ua7jq,0.0,0.0,0.0,1.0,0.042136777,0.060723893,0.8971393,-0.018587116,-0.009293558076024055
6uarbw,0.7872,0.052,0.035,0.913,0.24833561,0.034124047,0.7175403,0.21421157,0.5007057841181755
6ucce9,0.9444,0.137,0.013,0.85,0.07887714,0.020859297,0.90026355,0.058017846,0.5012089230984449
6ufe06,-0.9734,0.067,0.101,0.832,0.055363297,0.083226904,0.8614097,-0.027863607,-0.5006318034052849
6ufg90,0.7788,0.072,0.016,0.913,0.03978714,0.022827672,0.93738514,0.016959468,0.3978797339513898
6ug7j2,0.7319,0.137,0.078,0.786,0.06424923,0.12081062,0.8149402,-0.056561388,0.33766930596232414
6ukq2h,-0.8519,0.0,0.437,0.563,0.057606228,0.39086026,0.5515336,-0.33325404,-0.5925770196437836
6uo4dj,0.0,0.0,0.0,1.0,0.022869652,0.023577511,0.9535529,-0.0007078592,-0.0003539295867085457
6uodj9,-0.3736,0.0,0.125,0.875,0.042361002,0.14201756,0.81562144,-0.09965655,-0.23662827603816985
6uow2x,-0.4577,0.098,0.103,0.799,0.079566225,0.6505232,0.26991057,-0.57095695,-0.5143284727096558
6uqc7l,0.5205,0.108,0.102,0.79,0.04880202,0.36848518,0.5827128,-0.31968316,0.10040841782093046
6usxg6,-0.9784,0.055,0.24,0.705,0.025372883,0.73066443,0.24396263,-0.70529157,-0.8418457846164704
6ut4yv,-0.714,0.066,0.13,0.804,0.21962473,0.0957549,0.6846204,0.12386983,-0.2950650855600834
6uumeu,0.0498,0.092,0.088,0.82,0.02186171,0.750259,0.22787927,-0.72839725,-0.33929862508773806
6uup65,-0.9392,0.089,0.132,0.779,0.03535009,0.108282186,0.85636777,-0.072932094,-0.506066047167778
6uvoq0,-0.4019,0.0,0.231,0.769,0.02677165,0.914469,0.05875936,-0.88769734,-0.6447986695289611
6uyv48,0.0,0.0,0.0,1.0,0.06766279,0.015443801,0.9168935,0.05221899,0.026109494268894196
6v4uwz,0.0,0.0,0.0,1.0,0.032770444,0.08735762,0.8798719,-0.054587174,-0.02729358710348606
6v6h91,0.6908,0.14,0.123,0.738,0.01565141,0.7042169,0.28013167,-0.6885655,0.0011172536849975434
6v9y9s,0.0,0.0,0.0,1.0,0.11070707,0.0284142,0.8608787,0.08229287,0.04114643484354019
6vacu6,0.0,0.0,0.0,1.0,0.17197604,0.007838488,0.8201854,0.16413756,0.0820687785744667
6vadb8,0.5267,0.036,0.0,0.964,0.068133466,0.04390889,0.8879577,0.024224576,0.27546228780448434
6vb1e8,0.9608,0.172,0.064,0.764,0.0405862,0.19441447,0.76499933,-0.15382826,0.40348586835861205
6vbfip,-0.34,0.0,0.156,0.844,0.08721027,0.037641536,0.8751481,0.04956873,-0.14521563433110715
6vmy6f,0.9074,0.256,0.032,0.712,0.36598438,0.0250298,0.60898584,0.34095457,0.6241772859811783
6vpvty,0.5204,0.098,0.04,0.863,0.013350271,0.94976056,0.036889218,-0.9364103,-0.20800515394210817
6vsmyu,0.3182,0.187,0.0,0.813,0.020168018,0.045834392,0.93399763,-0.025666375,0.14626681264340877
6vw0yf,0.6486,0.215,0.0,0.785,0.0738195,0.059535652,0.8666448,0.014283851,0.33144192539453504
6vymim,-0.8962,0.083,0.078,0.839,0.02068853,0.5573037,0.4220077,-0.5366152,-0.7164075964450836
6w0c4u,0.9453,0.149,0.0,0.851,0.041015904,0.025308967,0.93367505,0.015706938,0.48050346888005735
6w0rn7,0.2982,0.132,0.104,0.764,0.03343583,0.120389625,0.8461746,-0.0869538,0.10562310177683831
6w479m,-0.8951,0.148,0.161,0.691,0.11520155,0.05210211,0.8326964,0.06309944,-0.41600028176903725
6w7rac,0.3401,0.047,0.035,0.918,0.058833502,0.0957799,0.8453865,-0.0369464,0.15157679949998856
6w8hyp,0.9952,0.118,0.052,0.83,0.13959435,0.018645031,0.8417607,0.12094931,0.5580746565222741
6w9vd0,-0.4765,0.109,0.116,0.774,0.049861275,0.026966777,0.9231719,0.022894498,-0.22680275101959704
6wct40,0.7501,0.17,0.101,0.729,0.06569171,0.24117357,0.6931347,-0.17548186,0.2873090720653534
6wekq3,-0.7143,0.0,0.229,0.771,0.039516732,0.13317995,0.8273033,-0.093663216,-0.40398160781860354
6wkk1u,-0.5267,0.0,0.139,0.861,0.110391535,0.11662836,0.77298015,-0.0062368214,-0.26646841070652005
6wmod5,-0.5814,0.101,0.082,0.817,0.017948024,0.0397993,0.9422527,-0.021851275,-0.3016256375581026
6wnhga,0.7469,0.13,0.084,0.786,0.027021524,0.13248694,0.84049153,-0.10546541,0.3207172939300537
6wplfz,0.0258,0.071,0.067,0.863,0.051895127,0.033518735,0.91458607,0.018376391,0.02208819569051266
6wu1ng,0.0,0.0,0.0,1.0,0.031548537,0.035022926,0.93342847,-0.0034743883,-0.0017371941357851028
6wx586,0.9764,0.115,0.022,0.863,0.040567152,0.09825058,0.8611822,-0.05768343,0.4593582846939564
6wxizf,0.7964,0.423,0.101,0.476,0.25576115,0.008623189,0.7356157,0.24713796,0.52176898188591
6wy95s,-0.5059,0.077,0.102,0.821,0.03201411,0.06761087,0.90037507,-0.035596758,-0.27074837906360627
6wzg46,-0.3612,0.0,0.238,0.762,0.7158277,0.060284197,0.22388807,0.6555435,0.14717175307273864
6x07ug,0.9925,0.177,0.012,0.811,0.11946273,0.012285081,0.86825216,0.107177645,0.5498388224840165
6xdsvr,0.9987,0.118,0.04,0.841,0.0450726,0.07288011,0.88204724,-0.027807511,0.48544624430537225
6xdv4t,0.0,0.0,0.0,1.0,0.13364941,0.050347686,0.8160029,0.08330172,0.041650861501693726
6xee3p,0.2263,0.062,0.036,0.902,0.11913992,0.1820516,0.69880843,-0.06291168,0.08169415908455849
6xhrzh,0.0,0.0,0.0,1.0,0.05297911,0.06479023,0.88223064,-0.011811115,-0.005905557423830032
6xie13,-0.2263,0.385,0.615,0.0,0.05679111,0.24827324,0.6949356,-0.19148213,-0.20889106335639954
6xj5p8,0.8197,0.051,0.0,0.949,0.07754021,0.038009714,0.88445,0.039530497,0.42961524852216243
6xp6on,0.3651,0.157,0.112,0.731,0.029318927,0.82343715,0.14724392,-0.7941182,-0.21450911278724671
6xso8k,0.0,0.0,0.0,1.0,0.041075494,0.021755569,0.93716896,0.019319925,0.009659962728619576
6xt7ow,0.0,0.0,0.0,1.0,0.03430243,0.37071365,0.59498394,-0.33641124,-0.1682056188583374
6xtub8,0.5194,0.193,0.0,0.807,0.02741252,0.45669496,0.51589257,-0.42928243,0.045058786582946764
6xukp8,0.4588,0.214,0.0,0.786,0.8880128,0.012173377,0.09981373,0.8758395,0.6673197359085083
6xx9uf,-0.5267,0.0,0.459,0.541,0.023219096,0.37015867,0.60662216,-0.34693956,-0.4368197818756103
6xz42u,-0.9745,0.041,0.43,0.529,0.03208457,0.6805466,0.2873688,-0.648462,-0.8114809987545013
